주문번호,사용자아이디,성별,연령대,지역,product,quantity,price,total_amount,order_date
ORD001836,user0230,여,30대,경기,마우스,2,475917,951834,2025-04-30
ORD001837,user0392,여,50대,경기,스마트폰,10,196095,1960950,2025-07-05
ORD001838,user0193,남,70대,기타,마우스,5,82141,410705,2025-04-27
ORD001839,user0079,여,70대,대전,태블릿,7,10888,76216,2025-07-09
ORD001840,user0396,여,40대,인천,노트북,5,222695,1113475,2025-07-03
ORD001841,user0053,남,40대,부산,노트북,2,232495,464990,2025-09-14
ORD001842,user0186,여,70대,대전,SSD,8,65226,521808,2025-11-30
ORD001843,user0329,남,40대,서울,모니터,8,279689,2237512,2025-02-20
ORD001844,user0158,남,50대,서울,SSD,8,167749,1341992,2025-04-06
ORD001845,user0421,남,70대,대전,USB,8,156454,1251632,2025-06-16
ORD001846,user0093,여,10대,인천,웹캠,8,353174,2825392,2025-03-30
ORD001847,user0395,여,60대,광주,마우스,6,137084,822504,2025-08-19
ORD001848,user0265,여,10대,기타,태블릿,3,291980,875940,2025-08-08
ORD001849,user0006,여,60대,광주,스피커,5,72359,361795,2025-04-16
ORD001850,user0485,남,70대,부산,스마트폰,3,251732,755196,2025-04-17
ORD001851,user0206,여,40대,인천,스마트폰,9,483788,4354092,2025-11-06
ORD001852,user0458,여,60대,기타,웹캠,3,115236,345708,2025-01-27
ORD001853,user0344,남,70대,대전,USB,7,470720,3295040,2025-09-25
ORD001854,user0348,남,20대,서울,프린터,7,311022,2177154,2025-06-21
ORD001855,user0121,여,10대,대구,SSD,6,408592,2451552,2025-01-14
ORD001856,user0428,남,40대,부산,웹캠,9,495713,4461417,2025-08-03
ORD001857,user0168,여,40대,대전,SSD,2,475378,950756,2025-01-05
ORD001858,user0350,여,40대,기타,노트북,6,101585,609510,2025-08-31
ORD001859,user0452,여,40대,대구,스마트폰,9,313149,2818341,2025-05-11
ORD001860,user0436,남,50대,서울,모니터,3,229764,689292,2025-09-27
ORD001861,user0433,남,40대,부산,그래픽카드,5,78155,390775,2025-07-26
ORD001862,user0374,남,20대,서울,프린터,3,239782,719346,2025-04-01
ORD001863,user0330,남,40대,경기,키보드,3,495766,1487298,2025-02-08
ORD001864,user0190,여,40대,경기,충전기,8,436228,3489824,2025-02-24
ORD001865,user0030,여,20대,대구,키보드,7,87183,610281,2025-05-28
ORD001866,user0283,여,50대,부산,노트북,5,439907,2199535,2025-07-11
ORD001867,user0054,여,50대,서울,모니터,3,493829,1481487,2025-10-27
ORD001868,user0016,남,60대,광주,웹캠,3,99136,297408,2025-10-09
ORD001869,user0456,여,20대,광주,이어폰,1,51150,51150,2025-09-11
ORD001870,user0217,남,70대,경기,충전기,2,32745,65490,2025-08-26
ORD001871,user0111,남,40대,부산,충전기,1,484179,484179,2025-01-21
ORD001872,user0006,남,30대,부산,모니터,6,360268,2161608,2025-04-05
ORD001873,user0235,남,30대,대전,태블릿,7,438849,3071943,2025-10-23
ORD001874,user0058,여,20대,대전,SSD,4,448118,1792472,2025-08-16
ORD001875,user0469,남,50대,부산,웹캠,7,127702,893914,2025-01-17
ORD001876,user0476,여,30대,서울,마우스,7,397483,2782381,2025-06-29
ORD001877,user0314,여,10대,부산,프린터,10,382958,3829580,2025-11-06
ORD001878,user0237,남,70대,기타,마우스,4,67700,270800,2025-10-04
ORD001879,user0459,남,70대,광주,모니터,2,84920,169840,2025-06-28
ORD001880,user0500,여,10대,인천,그래픽카드,1,157481,157481,2025-08-09
ORD001881,user0203,여,70대,인천,충전기,7,238273,1667911,2025-03-27
ORD001882,user0156,여,20대,기타,이어폰,9,338914,3050226,2025-11-16
ORD001883,user0012,여,60대,서울,USB,10,196892,1968920,2025-10-07
ORD001884,user0418,남,40대,기타,스마트폰,7,158995,1112965,2025-07-31
ORD001885,user0023,남,60대,경기,웹캠,1,89943,89943,2025-03-29
ORD001886,user0085,남,70대,경기,CPU,10,25357,253570,2025-07-10
ORD001887,user0417,남,50대,서울,이어폰,5,463483,2317415,2025-05-13
ORD001888,user0468,남,50대,부산,마우스,9,301114,2710026,2025-03-22
ORD001889,user0127,남,20대,서울,마우스,6,101887,611322,2025-05-06
ORD001890,user0021,남,70대,대구,CPU,6,36250,217500,2025-11-30
ORD001891,user0437,남,10대,부산,스마트폰,6,181382,1088292,2025-05-26
ORD001892,user0368,남,20대,광주,웹캠,6,418445,2510670,2025-09-16
ORD001893,user0287,여,60대,부산,웹캠,9,424905,3824145,2025-04-10
ORD001894,user0449,남,30대,부산,태블릿,4,102055,408220,2025-03-25
ORD001895,user0068,남,70대,서울,스마트폰,10,224742,2247420,2025-10-16
ORD001896,user0119,남,20대,대전,SSD,9,339223,3053007,2025-05-19
ORD001897,user0451,남,40대,대구,SSD,2,85773,171546,2025-11-03
ORD001898,user0465,남,10대,경기,마우스,7,165131,1155917,2025-05-05
ORD001899,user0102,남,40대,기타,이어폰,8,211495,1691960,2025-10-29
ORD001900,user0082,남,10대,광주,마우스,6,146676,880056,2025-11-01
ORD001901,user0048,남,40대,대구,웹캠,5,337025,1685125,2025-02-20
ORD001902,user0093,여,40대,경기,프린터,10,70436,704360,2025-04-28
ORD001903,user0191,남,60대,광주,마우스,2,253506,507012,2025-08-05
ORD001904,user0164,남,60대,광주,이어폰,5,249225,1246125,2025-07-16
ORD001905,user0464,남,60대,서울,CPU,2,471443,942886,2025-11-14
ORD001906,user0230,남,10대,서울,웹캠,7,64158,449106,2025-10-31
ORD001907,user0380,여,30대,인천,이어폰,3,346948,1040844,2025-02-01
ORD001908,user0362,남,10대,대구,프린터,4,88144,352576,2025-04-28
ORD001909,user0006,여,10대,대전,모니터,6,186926,1121556,2025-03-13
ORD001910,user0328,남,30대,부산,스피커,2,306076,612152,2025-01-26
ORD001911,user0227,여,50대,기타,스피커,9,447353,4026177,2025-03-13
ORD001912,user0310,남,30대,대전,그래픽카드,5,245390,1226950,2025-03-09
ORD001913,user0257,남,60대,대전,스피커,3,49981,149943,2025-12-12
ORD001914,user0478,남,50대,인천,프린터,6,368217,2209302,2025-01-04
ORD001915,user0278,여,40대,서울,태블릿,5,405572,2027860,2025-09-10
ORD001916,user0295,남,20대,부산,SSD,7,435904,3051328,2025-03-29
ORD001917,user0286,여,30대,경기,스마트폰,10,310103,3101030,2025-11-13
ORD001918,user0175,여,60대,대전,태블릿,1,87994,87994,2025-05-21
ORD001919,user0267,여,60대,대구,프린터,1,464166,464166,2025-09-27
ORD001920,user0425,남,70대,대구,프린터,9,101718,915462,2025-08-12
ORD001921,user0208,남,10대,대전,태블릿,8,71766,574128,2025-09-04
ORD001922,user0300,남,30대,대전,CPU,3,346223,1038669,2025-04-21
ORD001923,user0192,남,70대,광주,마우스,6,387459,2324754,2025-10-12
ORD001924,user0094,여,10대,경기,USB,3,91499,274497,2025-04-04
ORD001925,user0408,여,20대,대전,충전기,6,383382,2300292,2025-03-30
ORD001926,user0097,여,20대,서울,키보드,9,216581,1949229,2025-03-28
ORD001927,user0473,여,10대,대전,웹캠,3,129809,389427,2025-10-21
ORD001928,user0006,남,50대,광주,태블릿,3,312438,937314,2025-03-29
ORD001929,user0069,여,40대,서울,이어폰,8,21844,174752,2025-06-25
ORD001930,user0185,여,20대,인천,키보드,1,305460,305460,2025-09-02
ORD001931,user0021,남,60대,부산,웹캠,5,340222,1701110,2025-02-08
ORD001932,user0390,남,50대,부산,모니터,1,387570,387570,2025-07-09
ORD001933,user0318,남,20대,인천,이어폰,4,283456,1133824,2025-08-26
ORD001934,user0487,남,40대,서울,프린터,2,46531,93062,2025-01-24
ORD001935,user0478,남,40대,기타,스피커,7,12150,85050,2025-01-20
ORD001936,user0144,여,10대,광주,그래픽카드,6,210701,1264206,2025-01-29
ORD001937,user0446,남,40대,대전,모니터,8,229551,1836408,2025-12-29
ORD001938,user0481,여,10대,서울,웹캠,9,374936,3374424,2025-06-16
ORD001939,user0089,남,30대,광주,키보드,4,243760,975040,2025-08-16
ORD001940,user0076,남,60대,경기,모니터,7,346524,2425668,2025-04-12
ORD001941,user0007,여,30대,경기,태블릿,7,61118,427826,2025-06-03
ORD001942,user0103,남,40대,대구,이어폰,3,493144,1479432,2025-05-28
ORD001943,user0384,남,40대,인천,충전기,2,480929,961858,2025-08-29
ORD001944,user0186,여,40대,서울,태블릿,7,275390,1927730,2025-12-21
ORD001945,user0129,여,20대,서울,그래픽카드,4,415208,1660832,2025-05-23
ORD001946,user0036,여,30대,대구,키보드,7,425071,2975497,2025-09-19
ORD001947,user0011,남,70대,기타,웹캠,9,232410,2091690,2025-11-12
ORD001948,user0089,여,60대,인천,노트북,10,99978,999780,2025-03-28
ORD001949,user0113,여,30대,대전,SSD,5,294791,1473955,2025-05-17
ORD001950,user0255,남,20대,대전,스마트폰,2,403958,807916,2025-08-08
ORD001951,user0101,여,50대,대전,충전기,6,418401,2510406,2025-10-19
ORD001952,user0184,여,70대,대구,프린터,1,87773,87773,2025-04-26
ORD001953,user0390,남,40대,서울,이어폰,7,442485,3097395,2025-12-19
ORD001954,user0102,여,60대,대전,키보드,8,91679,733432,2025-12-01
ORD001955,user0305,여,20대,대구,스피커,1,2684,2684,2025-06-10
ORD001956,user0484,여,20대,경기,태블릿,8,389978,3119824,2025-05-23
ORD001957,user0400,남,70대,서울,웹캠,4,169446,677784,2025-04-23
ORD001958,user0040,여,60대,광주,노트북,8,280776,2246208,2025-06-06
ORD001959,user0332,여,60대,경기,이어폰,8,444773,3558184,2025-04-24
ORD001960,user0490,여,30대,부산,충전기,8,265864,2126912,2025-01-27
ORD001961,user0193,남,50대,기타,그래픽카드,7,382546,2677822,2025-11-30
ORD001962,user0213,여,40대,기타,마우스,6,461571,2769426,2025-12-14
ORD001963,user0120,여,50대,경기,스마트폰,7,396847,2777929,2025-12-04
ORD001964,user0356,남,50대,대구,그래픽카드,5,463562,2317810,2025-09-22
ORD001965,user0018,남,20대,기타,충전기,10,300501,3005010,2025-12-23
ORD001966,user0432,남,10대,대전,스마트폰,3,303443,910329,2025-01-21
ORD001967,user0431,여,10대,대전,모니터,8,341688,2733504,2025-07-06
ORD001968,user0452,여,10대,대구,CPU,7,395735,2770145,2025-01-19
ORD001969,user0127,여,30대,광주,웹캠,4,371088,1484352,2025-09-18
ORD001970,user0014,여,40대,기타,스피커,4,111768,447072,2025-04-19
ORD001971,user0208,여,60대,경기,USB,1,429565,429565,2025-03-11
ORD001972,user0094,여,40대,기타,CPU,3,386296,1158888,2025-10-22
ORD001973,user0042,남,70대,기타,USB,5,407900,2039500,2025-11-28
ORD001974,user0169,남,50대,대구,스피커,9,226919,2042271,2025-11-03
ORD001975,user0242,남,50대,광주,모니터,1,204009,204009,2025-06-05
ORD001976,user0264,여,40대,서울,프린터,3,366101,1098303,2025-06-11
ORD001977,user0012,여,50대,인천,마우스,6,445680,2674080,2025-03-02
ORD001978,user0135,여,70대,경기,USB,8,31766,254128,2025-07-25
ORD001979,user0209,여,20대,인천,그래픽카드,8,16592,132736,2025-02-01
ORD001980,user0391,남,50대,서울,충전기,2,211878,423756,2025-04-09
ORD001981,user0091,남,60대,인천,충전기,10,305797,3057970,2025-03-03
ORD001982,user0215,여,70대,부산,SSD,9,81697,735273,2025-04-30
ORD001983,user0235,남,50대,광주,그래픽카드,8,48415,387320,2025-06-07
ORD001984,user0088,여,50대,대전,마우스,10,138580,1385800,2025-01-16
ORD001985,user0357,남,10대,부산,스마트폰,4,377419,1509676,2025-06-04
ORD001986,user0010,남,30대,대구,SSD,10,363979,3639790,2025-10-17
ORD001987,user0231,남,40대,인천,키보드,10,220439,2204390,2025-11-12
ORD001988,user0276,여,20대,서울,스마트폰,6,430667,2584002,2025-05-13
ORD001989,user0084,여,20대,대전,스피커,10,279135,2791350,2025-05-06
ORD001990,user0076,남,40대,경기,태블릿,1,366625,366625,2025-08-30
ORD001991,user0475,남,40대,광주,스피커,9,451904,4067136,2025-05-19
ORD001992,user0059,여,60대,서울,키보드,4,356362,1425448,2025-07-14
ORD001993,user0396,남,70대,경기,스마트폰,5,463675,2318375,2025-01-01
ORD001994,user0230,남,10대,기타,노트북,4,493559,1974236,2025-11-03
ORD001995,user0323,여,10대,기타,CPU,3,217146,651438,2025-01-25
ORD001996,user0263,남,50대,경기,충전기,4,17298,69192,2025-03-23
ORD001997,user0271,남,50대,광주,USB,7,79759,558313,2025-03-31
ORD001998,user0154,여,70대,서울,스피커,5,437691,2188455,2025-01-10
ORD001999,user0265,여,50대,인천,스피커,8,78230,625840,2025-11-28
ORD002000,user0142,남,10대,광주,USB,8,332007,2656056,2025-01-02
ORD000001,user0229,남,50대,부산,웹캠,7,334920,2344440,2025-09-02
ORD000002,user0165,여,20대,경기,이어폰,8,148084,1184672,2025-06-01
ORD000003,user0286,남,60대,부산,프린터,2,186078,372156,2025-02-09
ORD000004,user0031,남,10대,부산,충전기,2,260315,520630,2025-07-17
ORD000005,user0054,여,20대,대구,SSD,4,256666,1026664,2025-06-09
ORD000006,user0079,남,20대,부산,CPU,8,344560,2756480,2025-07-06
ORD000007,user0445,남,70대,광주,모니터,7,238204,1667428,2025-02-05
ORD000008,user0085,여,70대,경기,마우스,5,222823,1114115,2025-08-25
ORD000009,user0057,남,10대,기타,마우스,2,391608,783216,2025-05-17
ORD000010,user0339,여,30대,대전,키보드,1,250687,250687,2025-10-09
ORD000011,user0221,남,20대,광주,USB,2,186821,373642,2025-08-09
ORD000012,user0028,여,30대,대구,키보드,9,175975,1583775,2025-01-26
ORD000013,user0476,여,20대,대전,모니터,7,384779,2693453,2025-07-26
ORD000014,user0142,여,50대,광주,키보드,3,312452,937356,2025-12-15
ORD000015,user0128,남,20대,경기,노트북,1,339870,339870,2025-01-19
ORD000016,user0123,남,50대,경기,이어폰,10,140554,1405540,2025-04-26
ORD000017,user0367,여,40대,광주,키보드,10,367745,3677450,2025-04-23
ORD000018,user0106,남,70대,부산,스마트폰,5,260612,1303060,2025-11-23
ORD000019,user0306,여,60대,서울,키보드,5,371070,1855350,2025-04-05
ORD000020,user0359,여,60대,대전,그래픽카드,9,476939,4292451,2025-12-19
ORD000021,user0162,남,20대,인천,스마트폰,4,90250,361000,2025-08-22
ORD000022,user0342,여,40대,대구,노트북,3,7676,23028,2025-04-01
ORD000023,user0040,남,60대,서울,웹캠,5,463032,2315160,2025-06-30
ORD000024,user0001,여,70대,부산,충전기,8,306743,2453944,2025-02-26
ORD000025,user0009,여,70대,부산,USB,1,430353,430353,2025-09-15
ORD000026,user0076,남,10대,대전,SSD,3,396833,1190499,2025-06-21
ORD000027,user0377,여,50대,대전,스피커,8,258248,2065984,2025-09-07
ORD000028,user0235,남,70대,대구,이어폰,5,191992,959960,2025-12-30
ORD000029,user0266,여,10대,대전,스피커,6,468335,2810010,2025-09-23
ORD000030,user0211,남,60대,인천,스마트폰,1,78542,78542,2025-09-12
ORD000031,user0296,여,30대,부산,프린터,1,129119,129119,2025-02-15
ORD000032,user0489,여,60대,경기,이어폰,4,483684,1934736,2025-11-17
ORD000033,user0468,여,50대,인천,이어폰,9,472450,4252050,2025-12-14
ORD000034,user0170,여,50대,광주,이어폰,6,466565,2799390,2025-06-08
ORD000035,user0297,여,70대,경기,태블릿,4,22548,90192,2025-08-21
ORD000036,user0406,여,30대,경기,노트북,10,416511,4165110,2025-09-13
ORD000037,user0349,남,50대,대전,웹캠,3,245484,736452,2025-10-13
ORD000038,user0250,여,10대,대전,노트북,3,160197,480591,2025-08-21
ORD000039,user0145,남,10대,기타,이어폰,1,114941,114941,2025-01-03
ORD000040,user0339,남,10대,대전,마우스,7,185683,1299781,2025-06-29
ORD000041,user0440,남,10대,대전,마우스,5,412704,2063520,2025-04-11
ORD000042,user0471,남,30대,부산,노트북,7,307826,2154782,2025-08-31
ORD000043,user0416,여,40대,광주,CPU,6,131405,788430,2025-02-20
ORD000044,user0155,여,20대,광주,스피커,5,483446,2417230,2025-06-15
ORD000045,user0350,남,30대,인천,태블릿,10,73968,739680,2025-10-11
ORD000046,user0157,남,30대,기타,USB,4,158843,635372,2025-04-04
ORD000047,user0449,여,10대,인천,USB,7,411205,2878435,2025-08-15
ORD000048,user0479,여,40대,대구,태블릿,6,265144,1590864,2025-08-27
ORD000049,user0237,남,50대,서울,SSD,7,216093,1512651,2025-08-04
ORD000050,user0072,여,70대,부산,웹캠,2,397286,794572,2025-09-20
